month,site,job_family,team_id,headcount_actual,headcount_planned,voluntary_leavers,engagement_score_avg,training_hours_avg,absenteeism_rate,critical_skill_coverage_rate
2024-12-01,Lyon,Finance,294,80,185,38,31,33,-0.14792033819035894,0.8270234408976846
2025-07-01,Berlin,IT,148,71,37,32,22,49,0.023515259254200338,1.3330087393032262
2025-05-01,Lyon,HR,294,48,0,33,149,60,0.027937569830227077,0.5189786854969922
2025-08-01,PARIS,Finance,188,53,83,20,128,54,0.18215466474672254,0.08677524956364968
2024-05-01,lyon,finance,181,94,132,28,114,8,-0.09307412094012972,0.564301731160465
2024-02-01,BERLIN,HR,100,130,43,26,3,34,0.08500410504049982,1.3130023721986306
2025-12-01,Madrid,IT ,266,143,192,16,128,-10,0.13122748132807655,0.11597346921941293
2024-12-01,Paris,Operations,160,59,56,59,64,1,0.33452840315890725,1.1447294615118349
2025-03-01,PARIS,IT,282,120,103,41,80,14,0.11599139533826458,1.237888435433622
2025-01-01,BERLIN,Operations,296,1,44,46,60,76,-0.12084610329572314,0.6419290590360378
2025-08-01,Paris,IT ,229,30,59,47,89,78,-0.1391992236558125,0.29177903887297074
2024-06-01,Paris,Finance,193,94,65,22,64,77,0.35448260605097875,0.5332734271539825
2024-06-01,lyon,finance,116,196,46,52,-1,-1,0.38780116450941354,0.597707483280197
2025-02-01,Madrid,HR,256,54,114,44,14,55,-0.0997809078754837,1.3983883108517254
2023-09-01,Paris,HR,216,52,25,20,134,22,0.2508124796374557,0.4269337089122458
2025-11-01,Berlin,IT ,205,167,136,7,96,76,-0.049570954086092356,1.4589189291077946
2023-08-01,BERLIN,IT,231,164,50,8,96,-9,0.29974952116246184,0.16323066057144608
2024-08-01,Paris,Operations,291,-3,93,57,130,-7,-0.14203552082996818,1.461044132702212
2024-10-01,PARIS,finance,184,148,109,32,114,12,0.06227251637801462,0.33497891546906705
2024-07-01,Madrid,Finance,142,0,135,57,43,30,0.15764223079119621,0.2516395920285934
2025-06-01,Madrid,IT,175,6,4,3,58,27,0.3115010612438535,0.18015065302085803
2025-04-01,Paris,finance,239,144,38,58,91,76,0.31403597920262977,0.47438813635992055
2025-11-01,Madrid,finance,149,113,67,17,33,45,-0.08942328253036597,0.9248424177084036
2023-11-01,PARIS,IT ,295,84,39,31,34,65,0.38027116526955557,0.9994950249666316
2025-07-01,BERLIN,IT ,160,144,35,29,25,33,0.18313151590543875,0.5549326555333991
2025-12-01,PARIS,HR,203,195,148,24,-3,53,0.19526377610063628,0.34613715085276264
2025-06-01,PARIS,Finance,150,104,96,56,66,13,0.33339582773507487,1.4925432638028613
2024-11-01,Berlin,IT,176,112,25,32,24,30,-0.007822226001843957,0.4058807154540601
2024-07-01,lyon,HR,197,76,103,34,89,17,0.04913084346790189,0.5674357796002201
2023-12-01,Paris,Finance,182,45,102,41,23,51,0.39099322134682907,0.721469293664732
2024-03-01,BERLIN,Operations,177,186,74,55,50,4,-0.19007713943280624,1.1093820866321318
2025-07-01,Madrid,Operations,104,83,84,33,81,51,0.3202953796897768,0.22814209877667208
2024-03-01,PARIS,HR,255,87,112,49,102,-1,0.30550368419142443,0.39920124228043335
2025-05-01,Paris,IT,237,164,55,1,57,18,-0.04255223617385223,1.495358519926601
2025-02-01,BERLIN,Finance,187,8,56,12,24,20,0.2930169005505635,1.237738575440364
2023-02-01,BERLIN,Operations,279,46,186,52,47,52,-0.0018541259480046035,0.6658099570493128
2024-08-01,Paris,Operations,116,148,127,40,40,76,0.17738630215313733,0.1630337066152468
2024-03-01,lyon,IT,164,5,100,22,97,7,0.06812698350872093,1.300062999451967
2023-04-01,Berlin,HR,223,34,134,22,131,-4,-0.1392024196650014,1.174506322731851
2024-10-01,Madrid,IT ,120,144,169,30,1,16,0.3372153509559252,0.8710315586738978
2024-11-01,Berlin,finance,281,178,140,1,57,-2,0.12715595273739327,0.606685660810439
2025-02-01,BERLIN,Finance,210,143,83,1,38,9,0.08908664560191892,1.4034221289588804
2023-11-01,Madrid,Operations,276,146,161,4,73,74,0.32769860049976424,0.44349132382179723
2025-04-01,BERLIN,finance,206,102,99,59,53,39,-0.00318763006054254,0.48137118981504723
2023-02-01,PARIS,finance,121,110,180,13,69,50,0.1422053639368926,1.3133017240489935
2023-08-01,PARIS,IT ,168,92,45,22,78,56,0.3293651392732409,0.9395136809731544
2025-05-01,Paris,finance,291,116,184,54,7,63,0.0057285792753674625,1.4263506532259695
2023-11-01,Madrid,IT,135,33,60,56,98,6,0.27612136369115,0.9675168119595242
2024-06-01,Madrid,HR,248,98,55,34,97,10,0.10862238148235748,0.049486332433889335
2024-02-01,BERLIN,Finance,283,146,28,45,78,62,-0.1053400376920084,0.26519414158053856
2023-10-01,Berlin,IT,172,98,110,0,103,70,-0.17564505936543523,0.4227129022883919
2025-11-01,PARIS,HR,190,99,91,40,37,21,0.2360352409132646,1.3008911972930604
2023-09-01,Lyon,IT,275,100,141,47,96,37,-0.04287495548405601,1.2462832408573554
2025-11-01,Paris,Operations,225,119,195,48,2,27,0.2894372917187902,1.1854905927577766
2023-11-01,Madrid,Operations,245,123,101,39,31,17,-0.08664288616938291,0.8303064307345849
2023-12-01,lyon,IT ,198,-2,70,14,100,71,0.14071383320107317,0.20843992412035722
2023-03-01,lyon,IT,114,4,12,29,91,49,-0.1439184330733746,0.19680114924080833
2024-02-01,Lyon,finance,143,47,144,20,84,59,0.2414606782610243,0.18913792528573153
2025-04-01,PARIS,Operations,272,-9,156,7,102,47,0.2594217596683802,1.2819179846692677
2023-11-01,PARIS,HR,196,120,80,6,114,59,0.3499276318774723,0.21233563221850188
2025-01-01,PARIS,IT ,135,169,99,40,33,70,0.1368158752290815,1.212791121367275
2024-09-01,Berlin,finance,267,44,82,33,130,42,-0.1361349946170444,1.267124343795272
2023-10-01,BERLIN,Finance,278,42,115,56,56,-1,0.296659123098404,0.15755121645837883
2024-03-01,lyon,IT,129,83,124,41,33,-9,-0.011663527257754408,1.3530047419991342
2024-07-01,PARIS,Operations,125,61,1,36,136,14,0.3397560554498637,1.346307240851536
2024-10-01,lyon,finance,184,29,61,47,46,27,0.38670074459351017,0.9573176542874973
2024-09-01,Lyon,HR,200,28,19,52,51,-10,-0.12050686529581726,0.7695144190667469
2025-08-01,Paris,IT,220,160,183,31,143,69,-0.1502242069808645,0.9709583907701969
2024-11-01,BERLIN,HR,130,130,89,32,17,79,0.3385620234679961,0.6072242483952951
2024-01-01,Berlin,IT ,283,93,179,5,126,65,0.3393257152643106,0.8829904098881667
2023-05-01,Madrid,Operations,288,94,152,41,133,62,0.1511186375575439,1.4542878990358608
2023-04-01,Lyon,Operations,116,154,61,9,78,2,0.3328727491078229,0.16993465809306624
2025-04-01,BERLIN,IT ,197,44,16,25,13,60,0.35831292628410666,0.35068628022336407
2024-02-01,lyon,HR,225,149,38,57,59,-10,0.13323373934614857,0.7861353711237515
2023-08-01,Lyon,IT,123,131,9,50,89,20,0.21191691069440421,0.3879128256243726
2023-09-01,Madrid,HR,221,54,186,44,124,77,0.1681436490579552,1.4891541570411067
2025-11-01,BERLIN,IT,231,144,152,25,99,56,-0.0952405111460415,1.0804055622516917
2024-09-01,Berlin,finance,236,13,109,18,-2,45,0.061741488257479604,0.6509646318431479
2024-06-01,Paris,IT ,229,104,27,34,33,8,0.20883059804270276,1.3541126652142377
2025-09-01,Madrid,Finance,262,102,60,44,43,-7,0.16616133834109847,0.21667040025649786
2023-08-01,BERLIN,IT,222,11,57,3,125,17,-0.07094130658819478,0.43185747027165833
2024-05-01,Berlin,Operations,137,67,43,24,148,33,0.3458554938707103,1.433899892904127
2025-07-01,lyon,finance,272,34,82,7,35,19,0.2704410038320719,0.8354579110187694
2025-10-01,Madrid,Operations,242,125,150,11,59,25,-0.15892545806501607,1.380994600021619
2023-06-01,Lyon,finance,269,184,124,53,116,42,0.0064470108001248305,1.4763111817746593
2024-10-01,PARIS,Operations,230,53,144,23,138,48,0.3973228787497664,0.5403391291902764
2024-02-01,Lyon,HR,258,86,78,23,29,57,0.033886020208681866,0.8647274684239638
2023-03-01,lyon,HR,279,104,84,16,138,76,0.1980579934790766,1.2700419717769504
2023-12-01,BERLIN,HR,268,164,37,24,27,64,-0.13959346354990387,0.4091116336203035
2025-12-01,Paris,finance,156,10,29,32,144,-7,-0.01344559941070786,0.6701313594118017
2023-12-01,Madrid,finance,141,149,146,26,55,0,0.32923231227403876,0.2299795328060788
2023-02-01,BERLIN,Operations,152,94,31,1,102,42,0.10632367721438907,0.9788055278695332
2023-02-01,Paris,IT,218,34,19,8,33,77,0.295067346711702,0.006291608136683724
2024-03-01,lyon,finance,220,33,101,54,125,43,-0.19540431705427996,0.6739624289757584
2024-11-01,Madrid,Operations,155,30,63,57,90,73,0.19968448269211808,1.3937174879783012
2025-05-01,Berlin,IT,186,85,35,32,135,34,-0.02004303249740433,1.3459536924879076
2024-05-01,Berlin,HR,175,169,192,18,8,6,0.31646595847350917,1.2056546785153053
2025-08-01,BERLIN,finance,299,128,170,48,130,53,0.36642795950208357,0.2117386597462178
2023-07-01,Lyon,Finance,280,90,25,4,105,47,0.21257137144653432,0.7803900831427752
2025-06-01,BERLIN,HR,184,104,6,46,13,2,-0.11235272020552435,1.0787086628828721
2025-04-01,Lyon,IT ,184,7,33,19,103,70,0.08086437443135064,0.1517603710969132
2024-02-01,lyon,IT,259,128,163,23,136,40,0.07869722719925581,0.2205059272406863
2025-06-01,Berlin,Finance,180,16,133,56,93,41,0.29817903329498385,0.060098526196824875
2024-05-01,Madrid,HR,281,160,164,30,55,4,0.07636938481233102,0.48461043068986426
2025-08-01,Berlin,finance,264,91,61,43,61,-7,-0.0004190812576174152,1.3159835027821603
2023-06-01,Lyon,Finance,107,182,85,3,71,71,0.1668109406362706,0.7612136625511108
2024-12-01,BERLIN,Operations,110,171,72,31,86,-2,0.18824933751164186,1.2799060656198864
2023-06-01,lyon,IT,281,18,127,46,39,56,0.2859687628493282,0.1254752577283132
2025-03-01,Berlin,IT ,287,138,59,34,85,71,0.3402648298617517,0.08415409649472932
2024-06-01,lyon,Operations,237,18,63,13,66,70,0.3339741174751744,1.2058516037033875
2024-12-01,Berlin,Finance,297,126,177,35,129,63,0.17603445521303468,0.7466252379171798
2024-12-01,BERLIN,HR,214,178,51,50,107,46,0.11456772345530292,0.7063935666130876
2025-10-01,Paris,IT,180,179,144,5,16,18,0.28073270306211673,0.7134739150287437
2024-03-01,BERLIN,finance,186,188,59,16,96,36,-0.01592621637505298,0.5716068843243023
2023-11-01,Berlin,IT ,141,91,76,17,131,-6,0.25475861917477066,1.329607647617384
2024-10-01,Lyon,HR,136,80,118,7,54,59,0.1036617576604566,0.7814956950385895
2024-12-01,BERLIN,IT ,191,-6,181,50,36,53,-0.12580947741787327,1.4608310559501028
2023-01-01,Madrid,finance,285,86,137,51,53,48,0.2517200759925762,1.269788921688034
2024-06-01,Lyon,IT,184,4,124,11,23,24,0.1890819615464252,1.1063565249908331
2023-12-01,Lyon,Finance,158,174,152,16,95,-6,-0.15054565535830505,0.9543119725675918
2025-04-01,Lyon,IT ,251,-6,17,30,108,39,0.07022120573123009,1.252755332842676
2023-07-01,lyon,IT,255,137,63,50,106,49,0.09189682910818947,1.3225960625311648
2024-11-01,PARIS,IT ,136,90,78,0,36,4,0.1921072593607973,0.19986129720209128
2024-09-01,PARIS,HR,120,70,58,10,23,13,0.2070928795500781,0.5396114721244645
2025-10-01,Paris,IT ,260,103,154,41,15,10,-0.08568427078907598,1.2081734365234849
2023-11-01,Lyon,HR,229,-7,57,15,91,-9,-0.17978061919017443,0.3319584931442568
2024-10-01,PARIS,HR,182,173,60,36,117,72,0.27644376905119655,0.8792970972789167
2025-11-01,Paris,IT,255,23,117,48,57,34,0.38895680934187954,1.1706757647432162
2025-05-01,lyon,Operations,242,29,78,27,32,71,0.36441241010757836,0.3359068246697463
2025-04-01,Lyon,finance,100,186,70,8,134,-1,0.10047980084041747,0.6030211258038363
2024-06-01,Madrid,IT ,206,185,170,54,27,34,0.11735971700210995,1.3726735117811528
2024-02-01,lyon,Finance,127,139,87,58,-5,26,0.3583455417939035,0.5340035387362663
2024-06-01,Paris,HR,149,116,86,7,22,12,0.12648779936143978,0.9070798969468422
2025-04-01,lyon,Operations,134,131,138,24,72,34,-0.03340104962469084,0.6507672928090091
2024-12-01,Madrid,HR,255,185,87,9,111,30,0.20655449990698216,1.3155510357543674
2023-08-01,lyon,Operations,236,125,132,39,53,54,0.08631896545871903,0.636221419575245
2023-08-01,Paris,Operations,251,117,185,2,43,50,0.2710002393185282,0.5388414040603522
2023-04-01,Madrid,Finance,290,56,38,54,39,-5,0.26998406429281807,0.25990880634841884
2025-03-01,Madrid,Operations,231,163,175,22,117,54,0.36157523623351845,0.5238633242216879
2025-12-01,lyon,Finance,283,146,79,22,128,7,-0.11730780308903717,1.0043315851963994
2023-05-01,Madrid,IT,140,103,19,43,109,29,0.11279795510160995,0.2637162474122222
2025-09-01,BERLIN,HR,166,108,80,55,14,27,0.27151655543041825,1.0580612930915254
2025-10-01,lyon,Finance,147,83,18,3,79,34,0.06090485511263133,0.015970545968408356
2025-06-01,Lyon,finance,185,1,187,58,138,6,0.17613034782721476,0.5504295081039626
2023-08-01,Madrid,HR,157,196,153,53,134,79,0.2902190348916607,0.6989022459101344
2025-02-01,lyon,finance,138,41,152,49,46,2,0.08401990049635716,0.14418050712754193
2025-10-01,Lyon,IT ,124,175,142,22,142,-1,0.04496899176309799,1.0261460998572824
2023-07-01,Madrid,finance,159,-9,148,8,91,79,-0.09166582573790043,0.15413536403558392
2025-04-01,Lyon,IT,216,-10,174,52,108,20,0.29472993164629796,0.13494268618582017
2025-04-01,Berlin,IT ,185,44,162,3,-4,76,0.2774673709229643,0.5518996448467534
2024-02-01,Madrid,IT ,213,93,171,33,28,39,0.24589026848375867,1.1074476073062254
2023-04-01,Berlin,Operations,274,88,133,38,20,73,0.035989571878542403,1.4455124394649572
2024-06-01,Paris,finance,288,151,115,17,88,12,0.14991439210180812,1.1640267498916437
2025-01-01,Paris,Operations,183,181,100,33,59,34,-0.12560793038574988,0.6990070358536618
2023-07-01,lyon,finance,254,57,150,56,104,68,-0.008288698025671642,0.40889603385435286
2025-04-01,PARIS,IT ,223,71,38,33,2,27,0.06131617615258278,0.45212059920925185
2023-05-01,Berlin,Operations,210,129,145,41,59,0,-0.17387645433668628,0.42554793924777057
2023-03-01,Berlin,HR,141,39,167,2,104,-3,-0.1378474267818403,0.4174841701369328
2025-07-01,Paris,finance,151,10,35,18,132,67,0.2978346991182931,0.10364398159406313
2024-08-01,Berlin,finance,147,-1,155,33,26,2,0.3827223454876903,0.3306688620989816
2024-07-01,PARIS,Operations,131,74,191,25,45,75,-0.0068059015113726695,0.161891224617915
2023-11-01,Lyon,finance,251,93,82,34,60,23,-0.13595561380422483,0.011060664769950102
2023-03-01,Lyon,IT ,230,78,93,40,25,54,0.36123540632829815,0.42840254370834724
2024-11-01,PARIS,Operations,217,103,185,42,62,64,0.3485869281970692,0.5282870510849536
2023-07-01,Berlin,Operations,254,198,165,30,6,-1,0.1927951492722479,1.3911501260129935
2024-11-01,Berlin,Finance,267,104,171,42,25,65,0.0031544037194762287,1.4922325500703808
2023-07-01,Berlin,Finance,122,187,1,26,17,78,-0.1324578436799476,0.8691563307663719
2025-10-01,BERLIN,IT ,234,3,72,2,2,25,0.36369600109904593,1.3514752672159132
2024-07-01,lyon,HR,226,157,34,36,118,-7,0.35222832245276,0.927339051069102
2023-09-01,Madrid,finance,136,93,128,11,74,10,0.24592127662382562,0.7463668628538577
2024-06-01,PARIS,IT,106,71,173,46,9,50,0.3603317799336854,0.06402487182625333
2025-01-01,PARIS,finance,176,19,187,22,98,27,-0.11614374056884065,0.06689418446519357
2024-02-01,BERLIN,IT,181,190,62,16,148,65,-0.13445008631741157,0.04619617396191139
2025-01-01,PARIS,IT ,194,3,94,15,72,28,-0.08477576336533788,0.22512047833404303
2024-07-01,PARIS,HR,121,169,44,16,6,78,-0.07070458976233471,0.11535301566365241
2024-03-01,BERLIN,HR,177,99,124,14,21,43,0.29630147346436775,0.2920179651873702
2024-04-01,PARIS,HR,181,134,184,25,105,51,0.3530409481032702,0.7788147770839868
2025-03-01,Berlin,Finance,244,51,36,44,-2,8,-0.07064579242552702,0.7548012960094739
2023-10-01,BERLIN,IT ,118,99,6,1,48,-9,0.07761684789307927,0.5162741850616968
2023-04-01,lyon,IT,194,139,109,16,89,11,0.0726909144923088,0.9989626050927598
2024-07-01,Paris,HR,138,42,143,0,78,46,-0.09327800667816304,0.5878853405752857
2025-04-01,Berlin,IT ,216,149,177,29,140,-8,0.3120083430332981,0.3303603163705979
2024-09-01,Berlin,finance,135,65,141,31,100,12,0.1134956994327348,1.0382296407623797
2024-02-01,Madrid,IT,114,44,133,29,124,-7,0.13974321437077697,1.470306071250162
2025-09-01,BERLIN,Finance,290,197,188,41,115,17,-0.04494322042918161,1.2160577541547488
2023-10-01,Paris,Operations,256,11,148,3,67,67,0.13549511972123207,0.6210774027024234
2024-07-01,PARIS,IT,159,155,137,41,10,59,0.27552393686989857,0.563502410603739
2025-06-01,Paris,finance,283,167,31,43,134,59,-0.017041089799406522,0.057973071618385885
2024-10-01,lyon,IT,267,92,133,31,127,30,-0.1320228978559712,0.9856089766782257
2023-03-01,Lyon,IT,243,183,1,59,137,26,0.15042410216072039,0.3339359380270698
2024-06-01,Berlin,Operations,260,34,38,34,66,-4,0.18149835323953428,1.0252770274160385
2023-11-01,BERLIN,HR,188,108,48,0,82,66,-0.07876157018161202,1.14025408212526
2023-02-01,BERLIN,finance,115,-3,26,18,141,-10,-0.05101720833914919,1.3196940976105105
2023-12-01,Paris,Operations,257,54,55,32,95,77,-0.10815867737877351,0.8223750127341662
2023-06-01,Madrid,IT,197,157,13,18,76,23,0.35282888850717603,1.244966408445227
2025-05-01,lyon,finance,293,-6,150,35,79,41,-0.07219279760616096,1.0847779555522206
2025-06-01,Lyon,Finance,203,34,102,26,43,-1,-0.19361713223548271,0.5294717569201488
2023-02-01,lyon,IT,143,35,117,12,117,49,0.30409168991616337,0.15964326211411817
2023-09-01,BERLIN,Finance,265,153,121,26,33,-5,0.28193648008402233,0.36325491980138824
2023-02-01,PARIS,IT ,150,134,104,45,72,57,0.07392098359398386,1.2668667789244419
2025-05-01,Lyon,Finance,287,158,178,13,137,61,0.2782974117724933,0.8016326568188544
2025-09-01,BERLIN,IT,117,147,24,23,117,37,0.06977002163677615,0.9983437911413611
2023-10-01,Madrid,Operations,104,169,52,34,49,68,-0.06529131148210143,1.2091112613637607
2025-10-01,Lyon,IT,267,68,10,18,107,34,0.055632734283466434,1.0005642630692557
2023-08-01,BERLIN,IT,105,137,162,24,39,1,0.09212457670057256,1.2840819035716355
2025-09-01,Madrid,IT ,175,153,182,10,61,59,-0.1945979518471933,0.12953936795394716
2023-06-01,PARIS,HR,214,55,185,8,0,10,-0.13200229211273512,1.3554703164880342
2024-07-01,Madrid,IT,111,162,195,5,64,64,0.32485905929270403,1.2189328503452213
2025-08-01,lyon,IT ,111,-7,36,57,16,75,0.03545525596280852,1.3545112986157688
2025-03-01,Paris,Operations,172,167,8,35,79,25,-0.0011196967915249878,1.096287024068958
2023-01-01,lyon,IT ,205,77,27,57,96,76,0.3330139241069952,0.4115903524249333
2025-09-01,BERLIN,IT ,249,44,54,36,52,12,-0.10725820022657313,0.17081902046953373
2025-08-01,BERLIN,Finance,148,48,173,28,104,44,-0.06980761533033794,0.1944572069289109
2023-05-01,Berlin,HR,277,159,126,8,133,16,0.29677031504523466,0.7483571360037087
2024-05-01,lyon,HR,103,-9,69,32,80,9,-0.03220719281851869,0.5864046145604926
2023-08-01,Lyon,finance,277,35,26,22,54,4,0.17993935640152786,0.9813261406566116
2025-10-01,PARIS,Operations,102,-9,9,14,128,31,0.24374299483067724,0.7549164606282649
2023-09-01,Berlin,finance,243,167,150,10,24,-7,-0.06636782197965485,0.1879799960879488
2024-11-01,Berlin,IT ,113,118,148,22,101,18,-0.047955308447678785,0.0033682670529209258
2025-11-01,Berlin,Operations,163,2,172,25,123,44,0.10977705768465984,0.19246971908793764
2023-07-01,BERLIN,Operations,219,59,125,0,80,64,0.27532822301322585,0.2201084152262454
2024-03-01,Paris,HR,268,11,2,29,3,38,0.13262652174826028,1.0798777870613034
2024-08-01,Madrid,HR,167,6,186,16,130,60,-0.15959815823556528,0.4279215622266763
2025-01-01,Lyon,HR,158,176,42,46,28,64,0.010502307660277821,0.14045540721816524
2023-03-01,BERLIN,IT,229,75,98,45,130,43,-0.0016172763123199208,1.133068499153684
2024-12-01,PARIS,IT ,218,59,6,40,134,22,0.28456114386113746,1.41072901493332
2025-10-01,BERLIN,Operations,109,105,154,22,37,26,-0.026201811184496715,0.15072342436782632
2024-10-01,Paris,IT ,174,-8,189,35,99,66,0.3407304717126493,1.4445886102406722
2023-11-01,BERLIN,Operations,189,99,41,40,50,-4,0.0009905234478485292,1.4253971359179518
2023-08-01,BERLIN,Operations,200,187,96,59,25,13,-0.08353508213449747,0.7846764465357641
2025-11-01,lyon,finance,253,70,3,4,13,44,0.12396394548122225,0.44364821223917356
2023-08-01,PARIS,Operations,231,166,189,34,107,0,0.031832371749738936,0.20713826107240635
2025-03-01,Berlin,Operations,127,167,135,49,-2,67,0.1885542008491325,1.2357803023682152
2025-04-01,PARIS,Finance,229,90,83,8,6,33,0.3494277670657479,0.9071099032706034
2025-10-01,PARIS,Finance,165,24,144,3,78,79,0.36446523922810564,0.9769479261604777
2025-08-01,lyon,finance,243,140,4,6,98,54,-0.06358124165416204,1.2913152371916126
2024-03-01,Madrid,IT,223,189,190,0,52,-5,-0.10263723141025147,0.6659162941467901
2024-05-01,BERLIN,HR,156,124,112,15,42,20,0.3639742414178027,0.5521626127655598
2025-09-01,Lyon,Operations,250,39,136,56,114,32,0.28745668450649564,1.1434570453780262
2024-04-01,Berlin,IT ,250,-1,135,59,118,1,-0.04299440436179358,0.44583029194696966
2025-05-01,Madrid,Finance,120,172,6,24,-5,54,0.28297263015567303,0.49188875872098364
2023-09-01,Paris,HR,202,191,36,57,99,41,0.24463276578835197,0.5716368538825218
2025-09-01,BERLIN,IT,252,8,54,5,38,59,-0.047862800738397965,1.2845370053444465
2025-05-01,Berlin,HR,157,12,66,37,57,19,0.34347061383222083,1.1686731505804098
2024-01-01,Lyon,Operations,136,84,135,13,89,66,-0.006917213089925295,0.43712681658580876
2024-09-01,BERLIN,HR,276,53,68,53,32,65,0.08810744768036433,0.21541854215592926
2024-09-01,Paris,Operations,242,150,4,36,3,63,0.16555692004099665,0.5891897714120541
2023-05-01,lyon,finance,255,183,16,10,0,44,-0.08524204751645836,0.9368276191522149
2023-10-01,Madrid,Finance,294,85,110,0,64,28,0.16677280581283505,1.0143704425478028
2023-06-01,BERLIN,Finance,231,86,57,51,46,63,0.22376318500516074,0.3006451785622828
2024-01-01,Berlin,Operations,146,-2,190,41,61,71,-0.1390717481958983,0.374102853155835
2023-01-01,PARIS,IT ,277,114,154,0,90,-5,0.027609013414368555,1.3951518286130258
2024-08-01,Lyon,Finance,287,146,103,52,93,45,0.16723575914341515,0.5775897223520119
2023-08-01,BERLIN,IT ,289,196,112,35,138,-3,0.3557301335014232,0.47121395305037667
2023-10-01,Berlin,Operations,294,7,91,7,124,73,0.3345900856930088,1.0435653626151273
2023-09-01,PARIS,finance,202,71,67,31,30,44,-0.09819961083724053,0.7018156330828955
2023-03-01,Berlin,Operations,171,188,27,32,99,5,0.16630473716369704,0.3702029156745668
2023-11-01,BERLIN,finance,270,195,88,7,29,-9,-0.14118930047590977,0.6139457325400989
2023-12-01,Paris,Finance,188,18,185,13,114,53,-0.023672665109237573,0.21629291485917346
2023-10-01,PARIS,IT ,157,105,177,23,24,0,0.15836215727440228,0.41934555082648817
2025-01-01,PARIS,Operations,204,72,105,48,87,77,-0.1511811491008258,0.6276938227121289
2025-01-01,Berlin,Finance,279,50,66,40,123,72,0.3333172362769446,0.7769908223502412
2023-11-01,lyon,finance,168,122,121,28,99,-7,0.2973931903209018,1.1124860314504297
2025-12-01,BERLIN,Operations,145,94,158,24,94,-8,0.084033983500642,0.5774153872413594
2025-02-01,lyon,finance,252,103,100,5,97,4,0.09505255301551091,0.8185569854744328
2024-02-01,Madrid,HR,124,58,11,0,25,57,0.328817727265401,1.4265094482619793
2023-01-01,Paris,finance,220,173,182,54,19,32,-0.16973758890451554,1.2274744376328388
2023-04-01,lyon,HR,134,107,100,22,41,70,-0.11367144818723444,0.355513237584528
2025-06-01,Berlin,Finance,288,169,3,40,-5,-2,-0.015197362647928092,0.320224997849428
2023-12-01,BERLIN,Operations,114,4,120,32,96,14,0.018630562351376667,0.9940447475217634
2025-11-01,lyon,Finance,205,79,41,13,112,54,0.3924680665570311,0.8929949022135922
2024-01-01,Madrid,IT,227,77,181,55,107,55,-0.11152286888445602,0.8203094398534039
2025-07-01,Lyon,finance,173,72,21,27,134,44,-0.018137671579914888,0.23125617145760563
2024-11-01,Madrid,Finance,187,9,0,28,14,34,0.29676995701438447,0.5439264730591851
2023-04-01,PARIS,Finance,262,96,47,42,24,22,0.2706128091964649,1.1390558042737047
2024-04-01,BERLIN,HR,128,62,42,39,73,11,0.1928900261365385,1.0853821102466512
2023-07-01,PARIS,finance,137,81,101,22,122,31,-0.0028689542332845652,0.24776071659608906
2024-10-01,lyon,HR,296,5,147,43,79,65,-0.1293338489561512,0.6402898244979753
2025-05-01,lyon,Operations,123,64,17,37,58,16,0.39012792687833525,0.6640702644475371
2023-11-01,Madrid,Finance,118,87,197,48,12,0,-0.04914415239907374,0.7628727432546375
2025-09-01,Madrid,finance,273,142,176,42,26,31,0.30678189231926317,0.6917377006556531
2025-05-01,Berlin,Finance,148,108,75,9,141,67,0.3370049307338347,0.7525734784138485
2023-12-01,Paris,Operations,143,46,144,26,88,67,0.06453979926427023,1.2197166874085672
2023-07-01,Berlin,IT ,253,138,180,7,27,11,0.3104983912717563,0.5842014973268355
2025-02-01,PARIS,Operations,252,122,149,43,144,-2,-0.032577806020936295,0.8280379181859635
2023-09-01,Berlin,HR,134,192,81,52,103,68,0.3339466764072319,0.9101504095017126
2025-10-01,Madrid,HR,263,126,9,3,-2,46,0.18157978952902082,1.4134575706255499
2024-01-01,BERLIN,Finance,241,0,23,20,94,72,-0.08337667919886738,0.9821043818469559
2025-12-01,Berlin,HR,155,94,139,20,116,20,0.27192824025000367,0.19602481773046443
2025-01-01,Lyon,finance,233,54,3,29,126,7,0.34821539884000213,0.8736864925722625
2024-12-01,Paris,Operations,131,180,169,12,-1,1,0.14225786221346204,0.9928783946642883
2024-05-01,Madrid,Finance,125,15,125,57,51,29,0.2562237638062709,0.01425247263779561
2023-02-01,BERLIN,Operations,242,191,132,2,25,34,0.2768784351230065,0.11295885255028504
2024-01-01,lyon,Operations,276,8,153,19,1,38,0.2724426301689394,0.02849714264307479
2025-07-01,Berlin,Finance,155,5,186,35,6,-10,0.07265284870630351,0.07237942188438984
2025-05-01,Madrid,IT ,136,45,189,39,4,-4,0.2439655681806417,0.13449758029661618
2025-04-01,lyon,HR,224,90,79,4,135,-9,0.12911832533420703,1.4367232379045904
2025-03-01,lyon,IT,152,103,4,21,121,75,0.0487958120042718,0.3100813334316013
2024-03-01,PARIS,IT,285,57,153,57,131,-7,-0.10051242709158988,0.3068365991635738
2025-07-01,PARIS,IT,200,67,82,1,82,34,0.3454228854851253,1.2861292201231085
2024-03-01,BERLIN,HR,177,19,5,24,138,35,0.04894680564868978,1.1291348207237555
2025-09-01,Madrid,IT ,135,-4,151,39,5,73,-0.05626069480736487,1.0137230520649703
2024-08-01,BERLIN,Operations,200,129,180,23,-5,56,-0.05462254638618366,0.6326030188381888
